bangmok_id,sillok_id
G002+AKS-KHF_13C774C601ACACB1403X0,M_0004774
G002+AKS-KHF_13C774C601AD6CU9999X0,M_0004775
G002+AKS-KHF_13C774C601B85CB1772X0,M_0004778
G002+AKS-KHF_13C774C601BC1CB1598X0,M_0004779
G002+AKS-KHF_13C774C601BC1CB1768X0,M_0004780
G002+AKS-KHF_13C774C601BCF5B1710X0,M_0004781
G002+AKS-KHF_13C774C601BD80B1487X0,M_0004782
G002+AKS-KHF_13C774C601C11CD1450X0,M_0004784
G002+AKS-KHF_13C774C601C21CB1774X0,M_0004785
G002+AKS-KHF_13C774C601C740B1434X0,M_0004786
G002+AKS-KHF_13C774C601C870B1700X0,M_0004787
G002+AKS-KHF_13C774C601C900U9999X0,M_0004788
G002+AKS-KHF_13C774C601C911B1714X0,M_0004789
G002+AKS-KHF_13C774C601D558B1769X0,M_0004790
G002+AKS-KHF_13C774C601D604B1507X0,M_0004791
G002+AKS-KHF_13C774C644C6A9B1858X0,M_0004794
G002+AKS-KHF_13C774C6A9AD6CB1852X0,M_0004796
G002+AKS-KHF_13C774C6A9C120B1863X0,M_0004798
G002+AKS-KHF_13C774C6A9C21CB1550X0,M_0004800
G002+AKS-KHF_13C774C6A9C6D0B1833X0,M_0004802
G002+AKS-KHF_13C774C6A9C740B1826X0,M_0004803
G002+AKS-KHF_13C774C6A9C9C1B1854X0,M_0004806
G002+AKS-KHF_13C774C6A9D0DCB1854X0,M_0004807
G002+AKS-KHF_13C774C6A9D559B1818X0,M_0004808
G002+AKS-KHF_13C774C6A9D638B1842X0,M_0004809
G002+AKS-KHF_13C774C6B0ACB8B1654X0,M_0004811
G002+AKS-KHF_13C774C6B0ADDCB1740X0,M_0004812
G002+AKS-KHF_13C774C6B0B9CCB1863X0,M_0004813
G002+AKS-KHF_13C774C6B0BA74B1850X0,M_0004814
G002+AKS-KHF_13C774C6B0BBFCU9999X0,M_0004815
G002+AKS-KHF_13C774C6B0BCF4U9999X0,M_0004816
G002+AKS-KHF_13C774C6B0C7ACB1765X0,M_0004819
G002+AKS-KHF_13C774C6D0B839B1639X0,M_0004840
G002+AKS-KHF_13C774C6B0C815B1635X0,M_0004820
G002+AKS-KHF_13C774C6B0C81CB1738X0,M_0004821
G002+AKS-KHF_13C774C6B0C9C1B1529X0,M_0004822
G002+AKS-KHF_13C774C6B0D558B1675X0,M_0004823
G002+AKS-KHF_13C774C6B4B8E1B1672X0,M_0004827
G002+AKS-KHF_13C774C6B4C775B1848X0,M_0004831
G002+AKS-KHF_13C774C6B4D574B1710X0,M_0004832
G002+AKS-KHF_13C774C6C5C9D5B1658X0,M_0004833
G002+AKS-KHF_13C774C6D0AE0DB1849X0,M_0004838
G002+AKS-KHF_13C774C6D0B2ECB1783X0,M_0004839
G002+AKS-KHF_13C774C6D0B85DB1515X0,M_0004841
G002+AKS-KHF_13C774C6D0B85DB1629X0,M_0004842
G002+AKS-KHF_13C774C6D0BA85B1807X0,M_0004843
G002+AKS-KHF_13C774C6D0BB35B1767X0,M_0004844
G002+AKS-KHF_13C774C6D0C131U9999X0,M_0004846
G002+AKS-KHF_13C774C6D0C190B1498X0,M_0004847
G002+AKS-KHF_13C774C6D0C5ECB1586X0,M_0004848
G002+AKS-KHF_13C774C6D0C5FDB1582X0,M_0004849
G002+AKS-KHF_13C774C6D0C775B1547X0,M_0004850
G002+AKS-KHF_13C774C6D0C77CB1842X0,M_0004851
G002+AKS-KHF_13C774C6D0C815B1622X0,M_0004852
G002+AKS-KHF_13C774C6D0C870B1792X0,M_0004853
G002+AKS-KHF_13C774C6D0C9C4B1594X0,M_0004854
G002+AKS-KHF_13C774C6D0D314B1765X0,M_0004856
G002+AKS-KHF_13C774C6D0D654U9999X0,M_0004858
G002+AKS-KHF_13C774C6D0D68CB1805X0,M_0004859
G002+AKS-KHF_13C774C6D0D6A8D1478X0,M_0004861
G002+AKS-KHF_13C774C704ACBDB1586X0,M_0004863
G002+AKS-KHF_13C774C704BCF4B1694X0,M_0004866
G002+AKS-KHF_13C774C720ACBDB1748X0,M_0004868
G002+AKS-KHF_13C774C720B2ECB1579X0,M_0004870
G002+AKS-KHF_13C774C720B155D1504X0,M_0004871
G002+AKS-KHF_13C774C720B8E1B1632X0,M_0004872
G002+AKS-KHF_13C774C720BA85B1767X0,M_0004874
G002+AKS-KHF_13C774C720BBFCB1658X0,M_0004875
G002+AKS-KHF_13C774C720BC31B1722X0,M_0004876
G002+AKS-KHF_13C774C720C0C1B1623X0,M_0004877
G002+AKS-KHF_13C774C720C131B1768X0,M_0004878
G002+AKS-KHF_13C774C720C218B1721X0,M_0004879
G002+AKS-KHF_13C774C720C218B1758X0,M_0004880
G002+AKS-KHF_13C774C778D658B1694X0,M_0005002
G002+AKS-KHF_13C774C720C2B9B1835X0,M_0004881
G002+AKS-KHF_13C774C720C2E0B1698X0,M_0004882
G002+AKS-KHF_13C774C720C5F0B1571X0,M_0004883
G002+AKS-KHF_13C774C720C6D0B1814X0,M_0004884
G002+AKS-KHF_13C774C720C751B1817X0,M_0004885
G002+AKS-KHF_13C774C720C758U9999X0,M_0004886
G002+AKS-KHF_13C774C720C778D1492X0,M_0004888
G002+AKS-KHF_13C774C720C911B1544X0,M_0004890
G002+AKS-KHF_13C774C720C9D5B1562X0,M_0004891
G002+AKS-KHF_13C774C720CCA0B1717X0,M_0004892
G002+AKS-KHF_13C774C720CCADB1459X0,M_0004893
G002+AKS-KHF_13C774C720CD98B1701X0,M_0004894
G002+AKS-KHF_13C774C720D64DB1566X0,M_0004896
G002+AKS-KHF_13C774C724ACB8B1761X0,M_0004897
G002+AKS-KHF_13C774C724ACBDB1498X0,M_0004898
G002+AKS-KHF_13C774C724BA85B1654X0,M_0004899
G002+AKS-KHF_13C774C724BB38B1646X0,M_0004900
G002+AKS-KHF_13C774C724BC88B1460X0,M_0004901
G002+AKS-KHF_13C774C724C190U9999X0,M_0004904
G002+AKS-KHF_13C774C724C218B1653X0,M_0004905
G002+AKS-KHF_13C774C724C2DDB1460X0,M_0004906
G002+AKS-KHF_13C774C724C2E0B1689X0,M_0004907
G002+AKS-KHF_13C774C724C778B1415X0,M_0004910
G002+AKS-KHF_13C774C724C870B1640X0,M_0004911
G002+AKS-KHF_13C774C724D589B1762X0,M_0004913
G002+AKS-KHF_13C774C740BAA8B1745X0,M_0004914
G002+AKS-KHF_13C774C740C0C1B1617X0,M_0004915
G002+AKS-KHF_13C774C740C0C1B1807X0,M_0004916
G002+AKS-KHF_13C774C740C6A9B1802X0,M_0004918
G002+AKS-KHF_13C774C815C11DB1685X0,M_0005075
G002+AKS-KHF_13C774C751C2DCB1594X0,M_0004919
G002+AKS-KHF_13C774C751D558B1832X0,M_0004923
G002+AKS-KHF_13C774C751D611B1709X0,M_0004925
G002+AKS-KHF_13C774C758AC15B1742X0,M_0004926
G002+AKS-KHF_13C774C758B85CB1718X0,M_0004927
G002+AKS-KHF_13C774C758B9CCB1650X0,M_0004928
G002+AKS-KHF_13C774C758BB34B1449X0,M_0004929
G002+AKS-KHF_13C774C758C190U9999X0,M_0004932
G002+AKS-KHF_13C774C758C775B1794X0,M_0004934
G002+AKS-KHF_13C774C758C911B1703X0,M_0004937
G002+AKS-KHF_13C774C8FCC601B1838X0,M_0005153
G002+AKS-KHF_13C774C758CC3DB1650X0,M_0004938
G002+AKS-KHF_13C774C758CC9CB1676X0,M_0004939
G002+AKS-KHF_13C774C758CCA0B1702X0,M_0004940
G002+AKS-KHF_13C774C758D544B1738X0,M_0004941
G002+AKS-KHF_13C774C758D604B1669X0,M_0004942
G002+AKS-KHF_13C774C758D615B1442X0,M_0004943
G002+AKS-KHF_13C774C758D761D1450X0,M_0004944
G002+AKS-KHF_13C774C774BA85B1658X0,M_0004946
G002+AKS-KHF_13C774C774C0C1B1732X0,M_0004947
G002+AKS-KHF_13C774C774C7A5B1708X0,M_0004948
G002+AKS-KHF_13C774C774C81CB1680X0,M_0004949
G002+AKS-KHF_13C774C774C874B1609X0,M_0004950
G002+AKS-KHF_13C774C774CCA8B1560X0,M_0004951
G002+AKS-KHF_13C774C775BAA8B1747X0,M_0004953
G002+AKS-KHF_13C774C775BCF4B1703X0,M_0004954
G002+AKS-KHF_13C774C775BCF4B1708X0,M_0004955
G002+AKS-KHF_13C774C775C0C1B1625X0,M_0004956
G002+AKS-KHF_13C774C775C0C1B1826X0,M_0004957
G002+AKS-KHF_13C774C775C218B1653X0,M_0004958
G002+AKS-KHF_13C774C775C5FDB1594X0,M_0004959
G002+AKS-KHF_13C774C775C6B4B1748X0,M_0004960
G002+AKS-KHF_13C774C775C6D0B1711X0,M_0004961
G002+AKS-KHF_13C774C775C815B1699X0,M_0004962
G002+AKS-KHF_13C774C775D0DCB1633X0,M_0004963
G002+AKS-KHF_13C774C775D55CB1609X0,M_0004965
G002+AKS-KHF_13C774C775D55CB1659X0,M_0004966
G002+AKS-KHF_13C774C775D654B1646X0,M_0004968
G002+AKS-KHF_13C774C775D68CB1767X0,M_0004969
G002+AKS-KHF_13C774C778ACE0B1802X0,M_0004971
G002+AKS-KHF_13C774C778AE30B1804X0,M_0004973
G002+AKS-KHF_13C774C778BA85B1819X0,M_0004974
G002+AKS-KHF_13C774C778BB38B1425X0,M_0004975
G002+AKS-KHF_13C774C778BC30B1716X0,M_0004977
G002+AKS-KHF_13C774C778BCD1B1651X0,M_0004978
G002+AKS-KHF_13C774C778BCF5B1683X0,M_0004980
G002+AKS-KHF_13C774C778BD80B1777X0,M_0004981
G002+AKS-KHF_13C774C778BE48B1625X0,M_0004982
G002+AKS-KHF_13C774C778C11DB1800X0,M_0004983
G002+AKS-KHF_13C774C778C11DU9999X0,M_0004984
G002+AKS-KHF_13C774C778C124B1813X0,M_0004985
G002+AKS-KHF_13C774C778C18CB1637X0,M_0004986
G002+AKS-KHF_13C774C778C190B1395X0,M_0004987
G002+AKS-KHF_13C774C778C5FDB1656X0,M_0004989
G002+AKS-KHF_13C774C778C6D0B1722X0,M_0004990
G002+AKS-KHF_13C774C778C804U9999X0,M_0004992
G002+AKS-KHF_13C774C778C9D5B1643X0,M_0004996
G002+AKS-KHF_13C774C778CC44B1758X0,M_0004997
G002+AKS-KHF_13C774C778D615B1436X0,M_0004999
G002+AKS-KHF_13C774C778D64DB1539X0,M_0005000
G002+AKS-KHF_13C774C778D658B1633X0,M_0005001
G002+AKS-KHF_13C774C77CC0C1B1612X0,M_0005004
G002+AKS-KHF_13C774C77CC6D0B1543X0,M_0005005
G002+AKS-KHF_13C774C77CC775B1640X0,M_0005007
G002+AKS-KHF_13C774C77CC815B1637X0,M_0005008
G002+AKS-KHF_13C774C77CC81CB1683X0,M_0005009
G002+AKS-KHF_13C774C77CC99DB1730X0,M_0005010
G002+AKS-KHF_13C774C790AC74B1455X0,M_0005012
G002+AKS-KHF_13C774C790ACACB1454X0,M_0005013
G002+AKS-KHF_13C774C790D574U9999X0,M_0005016
G002+AKS-KHF_13C774C790D654D1520X0,M_0005017
G002+AKS-KHF_13C774C7A5ACE4B1474X0,M_0005018
G002+AKS-KHF_13C774C7A5B85CB1714X0,M_0005021
G002+AKS-KHF_13C774C7A5C190U9999X0,M_0005023
G002+AKS-KHF_13C774C7A5C601B1521X0,M_0005026
G002+AKS-KHF_13C774C7A5D558B1693X0,M_0005028
G002+AKS-KHF_13C774C7ACAC01B1874X0,M_0005030
G002+AKS-KHF_13C774C7ACAC04B1733X0,M_0005031
G002+AKS-KHF_13C774C7ACACE4B1859X0,M_0005032
G002+AKS-KHF_13C774C7ACADF9B1864X0,M_0005033
G002+AKS-KHF_13C774C7ACAE0DB1857X0,M_0005034
G002+AKS-KHF_13C774C7ACB355B1843X0,M_0005035
G002+AKS-KHF_13C774C7ACB355B1852X0,M_0005036
G002+AKS-KHF_13C774C7ACB9CCB1828X0,M_0005037
G002+AKS-KHF_13C774C7ACBA74B1845X0,M_0005038
G002+AKS-KHF_13C774C7ACC218B1770X0,M_0005039
G002+AKS-KHF_13C774C7ACC21CB1851X0,M_0005040
G002+AKS-KHF_13C774C7ACC601B1553X0,M_0005041
G002+AKS-KHF_13C774C7ACC644B1856X0,M_0005042
G002+AKS-KHF_13C774C7ACC6D0B1831X0,M_0005043
G002+AKS-KHF_13C774C7ACC724B1849X0,M_0005044
G002+AKS-KHF_13C774C7ACD559B1745X0,M_0005045
G002+AKS-KHF_13C774C7ACD559B1790X0,M_0005046
G002+AKS-KHF_13C774C7ACD604B1870X0,M_0005048
G002+AKS-KHF_13C774C815C6B4B1743X0,M_0005088
G002+AKS-KHF_13C774C7ACD6C4B1698X0,M_0005051
G002+AKS-KHF_13C774C801BCF4B1723X0,M_0005052
G002+AKS-KHF_13C774C804C218U9999X0,M_0005054
G002+AKS-KHF_13C774C815AC78B1666X0,M_0005057
G002+AKS-KHF_13C774C815ACB8B1648X0,M_0005059
G002+AKS-KHF_13C774C815AD6CB1564X0,M_0005060
G002+AKS-KHF_13C774C815ADDCB1735X0,M_0005061
G002+AKS-KHF_13C774C815AE30B1612X0,M_0005062
G002+AKS-KHF_13C774C815AE30B1789X0,M_0005064
G002+AKS-KHF_13C774C815B355B1752X0,M_0005065
G002+AKS-KHF_13C774C815B780B1529X0,M_0005066
G002+AKS-KHF_13C774C815B82CB1868X0,M_0005067
G002+AKS-KHF_13C774C815B85CB1838X0,M_0005068
G002+AKS-KHF_13C774C815B9ACB1783X0,M_0005069
G002+AKS-KHF_13C774C815B9BDB1556X0,M_0005070
G002+AKS-KHF_13C774C815BA85B1642X0,M_0005071
G002+AKS-KHF_13C774C815BCD1B1759X0,M_0005072
G002+AKS-KHF_13C774C815BCF4B1693X0,M_0005073
G002+AKS-KHF_13C774C815BE48B1539X0,M_0005074
G002+AKS-KHF_13C774C815C18CB1674X0,M_0005076
G002+AKS-KHF_13C774C815C2E0B1559X0,M_0005077
G002+AKS-KHF_13C774C815C2E0B1660X0,M_0005078
G002+AKS-KHF_13C774C815C2E0B1792X0,M_0005079
G002+AKS-KHF_13C774C815C2E0B1798X0,M_0005080
G002+AKS-KHF_13C774C815C554B1541X0,M_0005081
G002+AKS-KHF_13C774C815C5B5B1665X0,M_0005082
G002+AKS-KHF_13C774C815B82CB1708X0,M_0005084
G002+AKS-KHF_13C774C815C601B1616X0,M_0005085
G002+AKS-KHF_13C774C815C624B1714X0,M_0005086
G002+AKS-KHF_13C774C815C6B1B1682X0,M_0005087
G002+AKS-KHF_13C774C815C6B4B1747X0,M_0005089
G002+AKS-KHF_13C774C815C6D0B1567X0,M_0005090
G002+AKS-KHF_13C774C815C751B1691X0,M_0005091
G002+AKS-KHF_13C774C815C775B1655X0,M_0005092
G002+AKS-KHF_13C774C815C7ACB1788X0,M_0005093
G002+AKS-KHF_13C774C815C81CB1670X0,M_0005094
G002+AKS-KHF_13C774C815C8FCB1673X0,M_0005095
G002+AKS-KHF_13C774C815C911B1696X0,M_0005096
G002+AKS-KHF_13C774C815D544B1672X0,M_0005098
G002+AKS-KHF_13C774C815D604B1802X0,M_0005099
G002+AKS-KHF_13C774C885D544B1857X0,M_0005147
G002+AKS-KHF_13C774C815D610B1562X0,M_0005100
G002+AKS-KHF_13C774C815D615B1549X0,M_0005101
G002+AKS-KHF_13C774C815D638U9999X1,M_0005102
G002+AKS-KHF_13C774C81CB2F4B1687X0,M_0005104
G002+AKS-KHF_13C774C81CB9CCB1738X0,M_0005105
G002+AKS-KHF_13C774C81CBBFCB1528X0,M_0005106
G002+AKS-KHF_13C774C81CBBFCB1645X0,M_0005107
G002+AKS-KHF_13C774C81CC2E0B1536X0,M_0005108
G002+AKS-KHF_13C774C81CC6D0B1709X0,M_0005110
G002+AKS-KHF_13C774C81CD56DB1683X0,M_0005111
G002+AKS-KHF_13C774C885D638U9999X1,M_0005149
G002+AKS-KHF_13C774C81CD615B1605X0,M_0005113
G002+AKS-KHF_13C774C81CD654B1691X0,M_0005114
G002+AKS-KHF_13C774C870C5F0B1843X0,M_0005116
G002+AKS-KHF_13C774C870C6D0B1735X0,M_0005117
G002+AKS-KHF_13C774C870C6D0B1758X0,M_0005118
G002+AKS-KHF_13C774C874C218B1772X0,M_0005119
G002+AKS-KHF_13C774C874C911B1703X0,M_0005121
G002+AKS-KHF_13C774C885AC80U9999X0,M_0005123
G002+AKS-KHF_13C774C885ACB8U9999X0,M_0005124
G002+AKS-KHF_13C774C885BA85B1715X0,M_0005127
G002+AKS-KHF_13C774C885D654D1424X0,M_0005150
G002+AKS-KHF_13C774C885BC31B1699X0,M_0005129
G002+AKS-KHF_13C774C885C12DB1748X0,M_0005133
G002+AKS-KHF_13C774C885C131B1692X0,M_0005134
G002+AKS-KHF_13C774C885C21CB1811X0,M_0005135
G002+AKS-KHF_13C774C885C5F0B1701X0,M_0005137
G002+AKS-KHF_13C774C885C6B0B1801X0,M_0005138
G002+AKS-KHF_13C774C885C724B1431X0,M_0005140
G002+AKS-KHF_13C774C885B960B1830X0,M_0005141
G002+AKS-KHF_13C774C885C801B1710X0,M_0005144
G002+AKS-KHF_13C774C885C900D1499X0,M_0005145
G002+AKS-KHF_13C774C885D544B1844X0,M_0005146
G002+AKS-KHF_13C774C8FCC9C4B1692X0,M_0005155
G002+AKS-KHF_13C774C900ACBDB1499X0,M_0005159
G002+AKS-KHF_13C774C900AD6CB1609X0,M_0005160
G002+AKS-KHF_13C774C900BBFCB1524X0,M_0005161
G002+AKS-KHF_13C774C900C6A9B1870X0,M_0005163
G002+AKS-KHF_13C774C900C778B1499X0,M_0005164
G002+AKS-KHF_13C774C900D638B1778X0,M_0005167
G002+AKS-KHF_13C774C900D718B1712X0,M_0005168
G002+AKS-KHF_13C774C911ACBDB1517X0,M_0005169
G002+AKS-KHF_13C774C911ACBDB1680X0,M_0005170
G002+AKS-KHF_13C774C911ACC4B1566X0,M_0005171
G002+AKS-KHF_13C774C911AD00B1674X0,M_0005172
G002+AKS-KHF_13C774C911B7C9B1504X0,M_0005173
G002+AKS-KHF_13C774C911B828B1765X0,M_0005174
G002+AKS-KHF_13C774C911BCF5B1719X0,M_0005178
G002+AKS-KHF_13C774C911C220B1681X0,M_0005179
G002+AKS-KHF_13C774C911C870B1716X0,M_0005183
G002+AKS-KHF_13C774C911CE60B1846X0,M_0005185
G002+AKS-KHF_13C774C911D558B1846X0,M_0005186
G002+AKS-KHF_13C774C911D604B1449X0,M_0005187
G002+AKS-KHF_13C774C9C0C5F0B1766X0,M_0005206
G002+AKS-KHF_13C774C911D611B1681X0,M_0005188
G002+AKS-KHF_13C774C911D638B1512X0,M_0005191
G002+AKS-KHF_13C774C911D658B1690X0,M_0005192
G002+AKS-KHF_13C774C9C0AC15B1363X0,M_0005194
G002+AKS-KHF_13C774C9C0BB34B1604X0,M_0005198
G002+AKS-KHF_13C774C9C0C2B9B1736X0,M_0005200
G002+AKS-KHF_13C774C9C0C2E0B1512X0,M_0005202
G002+AKS-KHF_13C774C9C0C548B1601X0,M_0005204
G002+AKS-KHF_13C774C9C0C5B5B1699X0,M_0005205
G002+AKS-KHF_13C774B9CCAC04U9999X0,M_0009527
G002+AKS-KHF_13C774C9C0C5F0B1777X0,M_0005207
G002+AKS-KHF_13C774C9C0C601B1730X0,M_0005208
G002+AKS-KHF_13C774C9C0C644B1575X0,M_0005209
G002+AKS-KHF_13C774C9C0C6A9B1753X0,M_0005210
G002+AKS-KHF_13C774C9C0C6A9B1870X0,M_0005211
G002+AKS-KHF_13C774C9C0C6D0B1660X0,M_0005212
G002+AKS-KHF_13C774C9C0C775B1625X0,M_0005213
G002+AKS-KHF_13C774C9C0C815B1588X0,M_0005215
G002+AKS-KHF_13C774C9C0CC9CB1589X0,M_0005217
G002+AKS-KHF_13C774C9C0D56DB1605X0,M_0005218
G002+AKS-KHF_13C774C9C0D615B1598X1,M_0005219
G002+AKS-KHF_13C774C9C0D654B1588X0,M_0005220
G002+AKS-KHF_13C774C9C0D68CB1706X0,M_0005222
G002+AKS-KHF_13C774C9C1C5B8B1545X0,M_0005225
G002+AKS-KHF_13C774C9C4AC80B1671X0,M_0005226
G002+AKS-KHF_13C774C9C4AE09B1675X0,M_0005227
G002+AKS-KHF_13C774C9C4AE38B1561X0,M_0005228
G002+AKS-KHF_13C774C9C4D0DDB1738X0,M_0005239
G002+AKS-KHF_13CD5CC57DC9C0U9999X0,M_0009534
G002+AKS-KHF_13C774C9C4B9DDB1672X0,M_0005229
G002+AKS-KHF_13C774C9C4BCF5B1744X0,M_0005230
G002+AKS-KHF_13C774C9C4BE48B1558X0,M_0005231
G002+AKS-KHF_13C774C9C4C218B1648X0,M_0005233
G002+AKS-KHF_13C774C9C4C218B1684X0,M_0005234
G002+AKS-KHF_13C774C9C4C22DB1769X0,M_0005235
G002+AKS-KHF_13C774C9C4C720B1669X0,M_0005236
G002+AKS-KHF_13C774C9C4C740B1646X0,M_0005237
G002+AKS-KHF_13C774C9C4C758B1703X0,M_0005238
G002+AKS-KHF_13C774C9C4D56DB1721X0,M_0005242
G002+AKS-KHF_13C774C9C4D615B1723X0,M_0005244
G002+AKS-KHF_13C774C9C4D734B1657X0,M_0005246
G002+AKS-KHF_13C774C9D1B450B1744X0,M_0005247
G002+AKS-KHF_13C774C9D5AD6CB1641X0,M_0005248
G002+AKS-KHF_13C774C9D5BA85B1648X0,M_0005249
G002+AKS-KHF_13C774C9D5D558B1683X0,M_0005251
G002+AKS-KHF_13C774CC2CD55CB1610X0,M_0005252
G002+AKS-KHF_13C774CC3DC218B1710X0,M_0005256
G002+AKS-KHF_13C774D604C870B1707X0,M_0005409
G002+AKS-KHF_13C774CC3DC2E0B1449X0,M_0005257
G002+AKS-KHF_13C774CC3DC720B1713X0,M_0005259
G002+AKS-KHF_13C774CC3DC758B1704X0,M_0005260
G002+AKS-KHF_13C774CC3DC784B1730X0,M_0005261
G002+AKS-KHF_13C774CC3DC815B1572X0,M_0005262
G002+AKS-KHF_13C774CC3DC815B1573X0,M_0005263
G002+AKS-KHF_13C774CC3DC815B1800X0,M_0005264
G002+AKS-KHF_13C774CC3DD55CB1731X0,M_0005266
G002+AKS-KHF_13C774CC3DD604B1609X0,M_0005267
G002+AKS-KHF_13C870D604C218U9999X0,M_0009537
G002+AKS-KHF_13C774CC3DD6C4B1554X0,M_0005269
G002+AKS-KHF_13C774CC44C5F0B1861X0,M_0005270
G002+AKS-KHF_13C774CC9CACC4U9999X0,M_0005271
G002+AKS-KHF_13C774CC9CAE30B1607X0,M_0005272
G002+AKS-KHF_13C774CC9CBCF4B1698X0,M_0005274
G002+AKS-KHF_13C774CCA0ADE0B1450X0,M_0005277
G002+AKS-KHF_13C774CD5CC601B1836X0,M_0005279
G002+AKS-KHF_13C774CD5CC911B1715X0,M_0005281
G002+AKS-KHF_13C774CD98ACBDU9999X0,M_0005282
G002+AKS-KHF_13C774CD98AE30B1547X0,M_0005284
G002+AKS-KHF_13C774CD98C601B1563X0,M_0005290
G002+AKS-KHF_13C774CD98C81CB1692X0,M_0005292
G002+AKS-KHF_13C774CDA9AC74B1491X0,M_0005293
G002+AKS-KHF_13C774CDA9C591B1564X0,M_0005295
G002+AKS-KHF_13C774CDA9C6D0B1537X0,M_0005296
G002+AKS-KHF_13C774CDA9C791B1521X0,M_0005297
G002+AKS-KHF_13C774CE58C911B1726X0,M_0005299
G002+AKS-KHF_13C774CE58D6C8B1759X0,M_0005300
G002+AKS-KHF_13C774D0DCAD6CB1636X0,M_0005303
G002+AKS-KHF_13C774D0DCB3D9B1638X0,M_0005304
G002+AKS-KHF_13C774D0DCB8E1B1651X0,M_0005305
G002+AKS-KHF_13C774D0DCC11CB1614X0,M_0005306
G002+AKS-KHF_13C774D0DCC21CB1759X0,M_0005307
G002+AKS-KHF_13C774D0DCC5F0B1615X0,M_0005308
G002+AKS-KHF_13C774D0DCC601B1744X0,M_0005309
G002+AKS-KHF_13C774D0DCC6D0B1673X0,M_0005310
G002+AKS-KHF_13C774D0DCC815B1705X0,M_0005311
G002+AKS-KHF_13C774D0DCC88CB1660X0,M_0005312
G002+AKS-KHF_13C774D0DCC911B1694X0,M_0005313
G002+AKS-KHF_13C774D0DCD615B1735X0,M_0005315
G002+AKS-KHF_13C774D0DCD654B1694X0,M_0005316
G002+AKS-KHF_13C774D0DDC218B1739X0,M_0005317
G002+AKS-KHF_13C774D0DDC9C4B1731X0,M_0005318
G002+AKS-KHF_13C774D0DDC9D5B1715X0,M_0005319
G002+AKS-KHF_13C774D33DC218B1500X0,M_0005320
G002+AKS-KHF_13C774D544B2ECB1588X0,M_0005322
G002+AKS-KHF_13C774D544C601B1573X0,M_0005323
G002+AKS-KHF_13C774D544C911B1672X0,M_0005326
G002+AKS-KHF_13C774D544D589B1589X0,M_0005327
G002+AKS-KHF_13C774D544D615B1571X0,M_0005328
G002+AKS-KHF_13C774D558C220B1702X0,M_0005329
G002+AKS-KHF_13C774D558C6D0B1664X0,M_0005332
G002+AKS-KHF_13C774D558C885B1701X0,M_0005335
G002+AKS-KHF_13C774D558C9C4B1628X0,M_0005336
G002+AKS-KHF_13C774D559C218B1780X0,M_0005342
G002+AKS-KHF_13C774D55CACB8U9999X0,M_0005344
G002+AKS-KHF_13C774D55CACBDB1729X0,M_0005345
G002+AKS-KHF_13C774D55CBA85B1651X0,M_0005347
G002+AKS-KHF_13C774D55CC601B1826X0,M_0005348
G002+AKS-KHF_13C774D55CC77CB1723X0,M_0005350
G002+AKS-KHF_13C774D568C7A5B1410X0,M_0005352
G002+AKS-KHF_12ACE0C2B5FFFFU9999X0,M_0015007
G002+AKS-KHF_13C774D56DBCF5B1556X0,M_0005354
G002+AKS-KHF_13C774D56DC870B1716X0,M_0005355
G002+AKS-KHF_13C774D574C218B1536X0,M_0005357
G002+AKS-KHF_13C774D574C870B1660X0,M_0005360
G002+AKS-KHF_13C774D574C911B1727X0,M_0005361
G002+AKS-KHF_13C774D574CC3DB1599X0,M_0005362
G002+AKS-KHF_13C774D574CC3DB1865X0,M_0005363
G002+AKS-KHF_13C774D589AC74B1588X0,M_0005364
G002+AKS-KHF_13C774D589BBFCB1680X0,M_0005367
G002+AKS-KHF_13C774D604C911B1708X0,M_0005410
G002+AKS-KHF_13C774D589C6B0B1606X0,M_0005368
G002+AKS-KHF_13C774D589C6D0B1592X0,M_0005369
G002+AKS-KHF_13C774D589C6D0B1603X0,M_0005370
G002+AKS-KHF_13C774D589C6D0B1720X0,M_0005371
G002+AKS-KHF_13C774D5CCACBDB1851X0,M_0005374
G002+AKS-KHF_13C774D5CCAD6CB1784X0,M_0005375
G002+AKS-KHF_13C774D5CCAD6DB1525X0,M_0005377
G002+AKS-KHF_13C774D5CCBB35B1714X0,M_0005378
G002+AKS-KHF_13C774D5CCC601B1677X0,M_0005379
G002+AKS-KHF_13C774D5CCC704B1791X0,M_0005380
G002+AKS-KHF_13C774D6A8C6D0B1634X0,M_0005480
G002+AKS-KHF_13C774D5CCC7A5B1680X0,M_0005382
G002+AKS-KHF_13C774D5CCC2DDB1839X0,M_0005383
G002+AKS-KHF_13C774D604AE30B1647X0,M_0005386
G002+AKS-KHF_13C774D604B2F9U9999X0,M_0005387
G002+AKS-KHF_13C774D604B3C4B1747X0,M_0005389
G002+AKS-KHF_13C774D604B85DB1684X0,M_0005392
G002+AKS-KHF_13C774D604B9DDB1689X0,M_0005393
G002+AKS-KHF_13C774D604BAA8B1685X0,M_0005395
G002+AKS-KHF_13C774D604BC30B1541X0,M_0005396
G002+AKS-KHF_13C774D604BCF4B1467X0,M_0005397
G002+AKS-KHF_13AE40BA85B85CB1827X0,M_0009544
G002+AKS-KHF_13C774D604BCF4B1679X0,M_0005398
G002+AKS-KHF_13C774D604C11CB1791X0,M_0005399
G002+AKS-KHF_13C774D604C11DB1647X0,M_0005400
